,applNum,displayId,filingDate,inventionTitle,issueDate,patAssigneeName,patAssignorExDate,patAssignorName,patNum
13,15879588,048305-0181,2018-01-25T04:00:00Z,SYSTEMS AND METHODS FOR DEFINING AND SECURELY SHARING OBJECTS IN PREVENTING DATA BREACH OR EXFILTRATION,0001-01-01T00:00:00Z,"SCHRODINGER, L.C.C.",2018-08-15T04:00:00Z,"SCHRODINGER, INC.",NULL
14,15557731,047972-0960,2017-09-12T04:00:00Z,"ENHANCED ATRA-RELATED COMPOUNDS FOR THE TREATMENT OF PROLIFERATIVE DISEASES, AUTOIMMUNE DISEASES, AND ADDICTION CONDITIONS",0001-01-01T00:00:00Z,"SCHRODINGER, L.L.C.",2018-12-11T04:00:00Z,"SCHRODINGER, INC.",NULL
15,15557731,047971-0357,2017-09-12T04:00:00Z,"ENHANCED ATRA-RELATED COMPOUNDS FOR THE TREATMENT OF PROLIFERATIVE DISEASES, AUTOIMMUNE DISEASES, AND ADDICTION CONDITIONS",0001-01-01T00:00:00Z,"SCHRODINGER, L.L.C.",2018-12-11T04:00:00Z,"SCHRODINGER, INC.",NULL
16,15557731,049368-0445,2017-09-12T04:00:00Z,"ENHANCED ATRA-RELATED COMPOUNDS FOR THE TREATMENT OF PROLIFERATIVE DISEASES, AUTOIMMUNE DISEASES, AND ADDICTION CONDITIONS",0001-01-01T00:00:00Z,"PINTEON THERAPEUTICS, INC.",2018-12-11T04:00:00Z,"SCHRODINGER, L.L.C.",NULL
17,15557731,048066-0788,2017-09-12T04:00:00Z,"ENHANCED ATRA-RELATED COMPOUNDS FOR THE TREATMENT OF PROLIFERATIVE DISEASES, AUTOIMMUNE DISEASES, AND ADDICTION CONDITIONS",0001-01-01T00:00:00Z,"PINTEON THERAPEUTICS, INC.",2018-12-11T04:00:00Z,"SCHRODINGER, L.L.C.",NULL
0,14435674,039184-0622,2015-04-14T04:00:00Z,THERAPEUTIC COMPOUNDS AND COMPOSITIONS,2019-02-12T04:00:00Z,"SCHRODINGER, LLC",2015-11-24T04:00:00Z,"YAN, SHUNQI",10202339
1,14646239,043890-0667,2015-05-20T04:00:00Z,GLUTAMINASE INHIBITORS AND METHOD OF USE,2018-07-03T04:00:00Z,"SCHRODINGER, LLC",2016-02-15T04:00:00Z,"YAN, SHUNQI",10011574
2,15481908,045997-0698,2017-04-07T04:00:00Z,THERAPEUTICALLY ACTIVE COMPOSITIONS AND THEIR METHODS OF USE,0001-01-01T00:00:00Z,"SCHRODINGER, LLC",2016-05-23T04:00:00Z,"YAN, SHUNQI",NULL
3,15130358,042027-0018,2016-04-15T04:00:00Z,THERAPEUTICALLY ACTIVE COMPOSITIONS AND THEIR METHODS OF USE,2018-01-02T04:00:00Z,"SCHRODINGER, LLC",2016-11-14T04:00:00Z,"YAN, SHUNQI",9856279
4,14138186,042725-0204,2013-12-23T04:00:00Z,METHODS AND SYSTEMS FOR CALCULATING FREE ENERGY DIFFERENCES USING A MODIFIED BOND STRETCH POTENTIAL,0001-01-01T00:00:00Z,"SCHRODINGER, LLC",2017-06-15T04:00:00Z,"SCHRODINGER, INC.",NULL
5,13079489,042755-0925,2011-04-04T04:00:00Z,Scoring Function Penalizing Compounds Which Desolvate Charged Protein Side Chains Structure,0001-01-01T00:00:00Z,"SCHRODINGER, LLC",2017-06-15T04:00:00Z,"SCHRODINGER, INC.",NULL
6,16461849,049301-0499,2019-05-17T05:00:00Z,Factor XIIa Inhibitors,0001-01-01T00:00:00Z,"SCHRODINGER, LLC",2017-07-12T05:00:00Z,"SCHRODINGER, INC.",NULL
7,15683678,043728-0801,2017-08-22T04:00:00Z,METHODS AND SYSTEMS FOR CALCULATING FREE ENERGY DIFFERENCES USING AN ALCHEMICAL RESTRAINT POTENTIAL,0001-01-01T00:00:00Z,"SCHRODINGER, LLC",2017-09-07T04:00:00Z,"WANG, LINGLE",NULL
8,12152067,039676-0381,2008-05-12T04:00:00Z,BINDING AFFINITY SCORING FUNCTION INCLUDING FACTOR FOR ENVIRONS OF RING OR BULKY RIGID GROUP,2012-04-17T04:00:00Z,"FRIESNER, RICHARD A.",2016-08-02T04:00:00Z,"SCHRODINGER, LLC",8160820
9,13079489,039812-0309,2011-04-04T04:00:00Z,Scoring Function Penalizing Compounds Which Desolvate Charged Protein Side Chains Structure,0001-01-01T00:00:00Z,"FRIESNER, RICHARD A.",2016-08-02T04:00:00Z,"SCHRODINGER, LLC",NULL
10,13113506,039811-0867,2011-05-23T04:00:00Z,Binding Affinity Scoring With Penalty For Breaking Conjugation Between Aromatic Ligand Groups,2018-01-02T04:00:00Z,"FRIESNER, RICHARD A.",2016-08-02T04:00:00Z,"SCHRODINGER, LLC",9858395
11,13079725,039803-0552,2011-04-04T04:00:00Z,Binding Affinity Scoring Function Penalizing Compounds Which Make Unfavorable Hydrophobic Contacts With Localized Water Molecules In The Receptor Active Site,2013-08-13T04:00:00Z,"FRIESNER, RICHARD A.",2016-08-02T04:00:00Z,"SCHRODINGER, LLC",8510058
12,12120615,039802-0727,2008-05-14T04:00:00Z,Variable Linker Addition in Core Hopping,0001-01-01T00:00:00Z,"SHENKIN, PETER S.",2016-08-02T04:00:00Z,"SCHRODINGER, LLC",NULL
13,13840039,039874-0754,2013-03-15T04:00:00Z,Cycle Closure Estimation of Relative Binding Affinities and Errors,0001-01-01T00:00:00Z,"WANG, LINGLE",2016-09-27T04:00:00Z,"SCHRODINGER, LLC",NULL
14,15130358,042268-0057,2016-04-15T04:00:00Z,THERAPEUTICALLY ACTIVE COMPOSITIONS AND THEIR METHODS OF USE,2018-01-02T04:00:00Z,"AGIOS PHARMACEUTICALS, INC",2017-03-02T04:00:00Z,"SCHRODINGER, LLC",9856279
15,16461849,049208-0237,2019-05-17T05:00:00Z,Factor XIIa Inhibitors,0001-01-01T00:00:00Z,MERCK SHARP & DOHME CORP.,2017-07-12T05:00:00Z,"SCHRODINGER, LLC",NULL
0,14435674,039184-0622,2015-04-14T04:00:00Z,THERAPEUTIC COMPOUNDS AND COMPOSITIONS,2019-02-12T04:00:00Z,"SCHRODINGER, LLC",2015-11-24T04:00:00Z,"YAN, SHUNQI",10202339
1,14646239,043890-0667,2015-05-20T04:00:00Z,GLUTAMINASE INHIBITORS AND METHOD OF USE,2018-07-03T04:00:00Z,"SCHRODINGER, LLC",2016-02-15T04:00:00Z,"YAN, SHUNQI",10011574
2,15481908,045997-0698,2017-04-07T04:00:00Z,THERAPEUTICALLY ACTIVE COMPOSITIONS AND THEIR METHODS OF USE,0001-01-01T00:00:00Z,"SCHRODINGER, LLC",2016-05-23T04:00:00Z,"YAN, SHUNQI",NULL
3,15130358,042027-0018,2016-04-15T04:00:00Z,THERAPEUTICALLY ACTIVE COMPOSITIONS AND THEIR METHODS OF USE,2018-01-02T04:00:00Z,"SCHRODINGER, LLC",2016-11-14T04:00:00Z,"YAN, SHUNQI",9856279
4,14138186,042725-0204,2013-12-23T04:00:00Z,METHODS AND SYSTEMS FOR CALCULATING FREE ENERGY DIFFERENCES USING A MODIFIED BOND STRETCH POTENTIAL,0001-01-01T00:00:00Z,"SCHRODINGER, LLC",2017-06-15T04:00:00Z,"SCHRODINGER, INC.",NULL
5,13079489,042755-0925,2011-04-04T04:00:00Z,Scoring Function Penalizing Compounds Which Desolvate Charged Protein Side Chains Structure,0001-01-01T00:00:00Z,"SCHRODINGER, LLC",2017-06-15T04:00:00Z,"SCHRODINGER, INC.",NULL
6,16461849,049301-0499,2019-05-17T05:00:00Z,Factor XIIa Inhibitors,0001-01-01T00:00:00Z,"SCHRODINGER, LLC",2017-07-12T05:00:00Z,"SCHRODINGER, INC.",NULL
7,15683678,043728-0801,2017-08-22T04:00:00Z,METHODS AND SYSTEMS FOR CALCULATING FREE ENERGY DIFFERENCES USING AN ALCHEMICAL RESTRAINT POTENTIAL,0001-01-01T00:00:00Z,"SCHRODINGER, LLC",2017-09-07T04:00:00Z,"WANG, LINGLE",NULL
8,12152067,039676-0381,2008-05-12T04:00:00Z,BINDING AFFINITY SCORING FUNCTION INCLUDING FACTOR FOR ENVIRONS OF RING OR BULKY RIGID GROUP,2012-04-17T04:00:00Z,"FRIESNER, RICHARD A.",2016-08-02T04:00:00Z,"SCHRODINGER, LLC",8160820
9,13079489,039812-0309,2011-04-04T04:00:00Z,Scoring Function Penalizing Compounds Which Desolvate Charged Protein Side Chains Structure,0001-01-01T00:00:00Z,"FRIESNER, RICHARD A.",2016-08-02T04:00:00Z,"SCHRODINGER, LLC",NULL
10,13113506,039811-0867,2011-05-23T04:00:00Z,Binding Affinity Scoring With Penalty For Breaking Conjugation Between Aromatic Ligand Groups,2018-01-02T04:00:00Z,"FRIESNER, RICHARD A.",2016-08-02T04:00:00Z,"SCHRODINGER, LLC",9858395
11,13079725,039803-0552,2011-04-04T04:00:00Z,Binding Affinity Scoring Function Penalizing Compounds Which Make Unfavorable Hydrophobic Contacts With Localized Water Molecules In The Receptor Active Site,2013-08-13T04:00:00Z,"FRIESNER, RICHARD A.",2016-08-02T04:00:00Z,"SCHRODINGER, LLC",8510058
12,12120615,039802-0727,2008-05-14T04:00:00Z,Variable Linker Addition in Core Hopping,0001-01-01T00:00:00Z,"SHENKIN, PETER S.",2016-08-02T04:00:00Z,"SCHRODINGER, LLC",NULL
13,13840039,039874-0754,2013-03-15T04:00:00Z,Cycle Closure Estimation of Relative Binding Affinities and Errors,0001-01-01T00:00:00Z,"WANG, LINGLE",2016-09-27T04:00:00Z,"SCHRODINGER, LLC",NULL
14,15130358,042268-0057,2016-04-15T04:00:00Z,THERAPEUTICALLY ACTIVE COMPOSITIONS AND THEIR METHODS OF USE,2018-01-02T04:00:00Z,"AGIOS PHARMACEUTICALS, INC",2017-03-02T04:00:00Z,"SCHRODINGER, LLC",9856279
15,16461849,049208-0237,2019-05-17T05:00:00Z,Factor XIIa Inhibitors,0001-01-01T00:00:00Z,MERCK SHARP & DOHME CORP.,2017-07-12T05:00:00Z,"SCHRODINGER, LLC",NULL
0,14435674,039184-0622,2015-04-14T04:00:00Z,THERAPEUTIC COMPOUNDS AND COMPOSITIONS,2019-02-12T04:00:00Z,"SCHRODINGER, LLC",2015-11-24T04:00:00Z,"YAN, SHUNQI",10202339
1,14646239,043890-0667,2015-05-20T04:00:00Z,GLUTAMINASE INHIBITORS AND METHOD OF USE,2018-07-03T04:00:00Z,"SCHRODINGER, LLC",2016-02-15T04:00:00Z,"YAN, SHUNQI",10011574
2,15481908,045997-0698,2017-04-07T04:00:00Z,THERAPEUTICALLY ACTIVE COMPOSITIONS AND THEIR METHODS OF USE,0001-01-01T00:00:00Z,"SCHRODINGER, LLC",2016-05-23T04:00:00Z,"YAN, SHUNQI",NULL
3,15130358,042027-0018,2016-04-15T04:00:00Z,THERAPEUTICALLY ACTIVE COMPOSITIONS AND THEIR METHODS OF USE,2018-01-02T04:00:00Z,"SCHRODINGER, LLC",2016-11-14T04:00:00Z,"YAN, SHUNQI",9856279
4,14138186,042725-0204,2013-12-23T04:00:00Z,METHODS AND SYSTEMS FOR CALCULATING FREE ENERGY DIFFERENCES USING A MODIFIED BOND STRETCH POTENTIAL,0001-01-01T00:00:00Z,"SCHRODINGER, LLC",2017-06-15T04:00:00Z,"SCHRODINGER, INC.",NULL
5,13079489,042755-0925,2011-04-04T04:00:00Z,Scoring Function Penalizing Compounds Which Desolvate Charged Protein Side Chains Structure,0001-01-01T00:00:00Z,"SCHRODINGER, LLC",2017-06-15T04:00:00Z,"SCHRODINGER, INC.",NULL
6,16461849,049301-0499,2019-05-17T05:00:00Z,Factor XIIa Inhibitors,0001-01-01T00:00:00Z,"SCHRODINGER, LLC",2017-07-12T05:00:00Z,"SCHRODINGER, INC.",NULL
7,15683678,043728-0801,2017-08-22T04:00:00Z,METHODS AND SYSTEMS FOR CALCULATING FREE ENERGY DIFFERENCES USING AN ALCHEMICAL RESTRAINT POTENTIAL,0001-01-01T00:00:00Z,"SCHRODINGER, LLC",2017-09-07T04:00:00Z,"WANG, LINGLE",NULL
8,12152067,039676-0381,2008-05-12T04:00:00Z,BINDING AFFINITY SCORING FUNCTION INCLUDING FACTOR FOR ENVIRONS OF RING OR BULKY RIGID GROUP,2012-04-17T04:00:00Z,"FRIESNER, RICHARD A.",2016-08-02T04:00:00Z,"SCHRODINGER, LLC",8160820
9,13079489,039812-0309,2011-04-04T04:00:00Z,Scoring Function Penalizing Compounds Which Desolvate Charged Protein Side Chains Structure,0001-01-01T00:00:00Z,"FRIESNER, RICHARD A.",2016-08-02T04:00:00Z,"SCHRODINGER, LLC",NULL
10,13113506,039811-0867,2011-05-23T04:00:00Z,Binding Affinity Scoring With Penalty For Breaking Conjugation Between Aromatic Ligand Groups,2018-01-02T04:00:00Z,"FRIESNER, RICHARD A.",2016-08-02T04:00:00Z,"SCHRODINGER, LLC",9858395
11,13079725,039803-0552,2011-04-04T04:00:00Z,Binding Affinity Scoring Function Penalizing Compounds Which Make Unfavorable Hydrophobic Contacts With Localized Water Molecules In The Receptor Active Site,2013-08-13T04:00:00Z,"FRIESNER, RICHARD A.",2016-08-02T04:00:00Z,"SCHRODINGER, LLC",8510058
12,12120615,039802-0727,2008-05-14T04:00:00Z,Variable Linker Addition in Core Hopping,0001-01-01T00:00:00Z,"SHENKIN, PETER S.",2016-08-02T04:00:00Z,"SCHRODINGER, LLC",NULL
13,13840039,039874-0754,2013-03-15T04:00:00Z,Cycle Closure Estimation of Relative Binding Affinities and Errors,0001-01-01T00:00:00Z,"WANG, LINGLE",2016-09-27T04:00:00Z,"SCHRODINGER, LLC",NULL
14,15130358,042268-0057,2016-04-15T04:00:00Z,THERAPEUTICALLY ACTIVE COMPOSITIONS AND THEIR METHODS OF USE,2018-01-02T04:00:00Z,"AGIOS PHARMACEUTICALS, INC",2017-03-02T04:00:00Z,"SCHRODINGER, LLC",9856279
15,16461849,049208-0237,2019-05-17T05:00:00Z,Factor XIIa Inhibitors,0001-01-01T00:00:00Z,MERCK SHARP & DOHME CORP.,2017-07-12T05:00:00Z,"SCHRODINGER, LLC",NULL
0,14126791,040168-0920,2014-03-14T04:00:00Z,PHENYL AND PYRIDINYL SUBSTITUTED PIPERIDINES AND PIPERAZINES AS INHIBITORS OF IDH1 MUTANTS AND THEIR USE IN TREATING CANCER,2017-05-30T04:00:00Z,"SCHRÖDINGER, LLC",2016-05-23T04:00:00Z,"YAN, SHUNQI",9662327
1,13113506,044117-0437,2011-05-23T04:00:00Z,Binding Affinity Scoring With Penalty For Breaking Conjugation Between Aromatic Ligand Groups,2018-01-02T04:00:00Z,"SCHRÖDINGER, LLC",2017-11-08T04:00:00Z,"SCHRÖDINGER, INC.",9858395
2,15906745,045577-0544,2018-02-27T04:00:00Z,INHIBITORS OF (ALPHA-V)(BETA-6) INTEGRIN,0001-01-01T00:00:00Z,"SCHRÖDINGER, LLC",2018-04-03T04:00:00Z,"SCHRÖDINGER, INC.",NULL
3,15142178,047383-0035,2016-04-29T04:00:00Z,PHYSICS-BASED COMPUTATIONAL METHODS FOR PREDICTING COMPOUND SOLUBILITY,2019-02-26T04:00:00Z,"SCHRÖDINGER, LLC",2018-11-01T04:00:00Z,"SCHRÖDINGER, INC.",10216911
4,13840039,047382-0859,2013-03-15T04:00:00Z,Cycle Closure Estimation of Relative Binding Affinities and Errors,0001-01-01T00:00:00Z,"SCHRÖDINGER, LLC",2018-11-01T04:00:00Z,"SCHRÖDINGER, INC.",NULL
5,16045366,050475-0037,2018-07-25T04:00:00Z,Cycle Closure Estimation of Relative Binding Affinities and Errors,0001-01-01T00:00:00Z,"SCHRÖDINGER, LLC",2018-11-01T04:00:00Z,"SCHRÖDINGER, INC.",NULL
6,16267085,050210-0840,2019-02-04T04:00:00Z,PHYSICS-BASED COMPUTATIONAL METHODS FOR PREDICTING COMPOUND SOLUBILITY,0001-01-01T00:00:00Z,"SCHRÖDINGER, LLC",2018-11-01T04:00:00Z,"SCHRÖDINGER, INC.",NULL
7,16382512,049309-0188,2019-04-12T04:00:00Z,ANTAGONISTS OF HUMAN INTEGRIN (ALPHA4)(BETA7),0001-01-01T00:00:00Z,"SCHRÖDINGER, LLC",2019-05-07T04:00:00Z,"SCHRÖDINGER, INC.",NULL
8,15337683,043025-0906,2016-10-28T04:00:00Z,THERAPEUTICALLY ACTIVE COMPOUNDS AND THEIR METHODS OF USE,2017-05-23T04:00:00Z,"AGIOS PHARMACEUTICALS, INC.",2013-07-31T04:00:00Z,"SCHRÖDINGER, LLC",9656999
9,15638279,043025-0906,2017-06-29T04:00:00Z,THERAPEUTICALLY ACTIVE COMPOUNDS AND THEIR METHODS OF USE,2019-05-21T04:00:00Z,"AGIOS PHARMACEUTICALS, INC.",2013-07-31T04:00:00Z,"SCHRÖDINGER, LLC",10294215
10,15173519,039784-0043,2016-06-03T04:00:00Z,THERAPEUTICALLY ACTIVE COMPOSITIONS AND THEIR METHODS OF USE,2016-12-06T04:00:00Z,"AGIOS PHARMACEUTICALS, INC.",2013-07-31T04:00:00Z,"SCHRÖDINGER, LLC",9512107
11,14770438,036381-0517,2015-08-25T04:00:00Z,INHIBITORS OF BRUTON'S TYROSINE KINASE,2017-07-18T04:00:00Z,PHARMACYCLICS LLC,2015-08-03T04:00:00Z,"SCHRÖDINGER, LLC",9708326
12,15996723,049362-0955,2018-06-04T04:00:00Z,GLUTAMINASE INHIBITORS AND METHOD OF USE,0001-01-01T00:00:00Z,"AGIOS PHARMACEUTICALS, INC.",2016-03-01T04:00:00Z,"SCHRÖDINGER, LLC",NULL
13,14126791,040168-0817,2014-03-14T04:00:00Z,PHENYL AND PYRIDINYL SUBSTITUTED PIPERIDINES AND PIPERAZINES AS INHIBITORS OF IDH1 MUTANTS AND THEIR USE IN TREATING CANCER,2017-05-30T04:00:00Z,"AGIOS PHARMACEUTICALS, INC.",2016-05-24T04:00:00Z,"SCHRÖDINGER, LLC",9662327
14,16045366,050474-0712,2018-07-25T04:00:00Z,Cycle Closure Estimation of Relative Binding Affinities and Errors,0001-01-01T00:00:00Z,"WANG, LINGLE",2016-09-27T04:00:00Z,"SCHRÖDINGER, LLC",NULL
15,15906745,045577-0558,2018-02-27T04:00:00Z,INHIBITORS OF (ALPHA-V)(BETA-6) INTEGRIN,0001-01-01T00:00:00Z,"MORPHIC THERAPEUTIC, INC.",2018-04-03T04:00:00Z,"SCHRÖDINGER, LLC",NULL
16,16382512,049309-0191,2019-04-12T04:00:00Z,ANTAGONISTS OF HUMAN INTEGRIN (ALPHA4)(BETA7),0001-01-01T00:00:00Z,"MORPHIC THERAPEUTIC, INC.",2019-05-07T04:00:00Z,"SCHRÖDINGER, LLC",NULL
0,15359414,048822-0155,2016-11-22T04:00:00Z,TRIAZOLE ACC INHIBITORS AND USES THEREOF,0001-01-01T00:00:00Z,"SCHRODINGER, L.L.C.",2016-05-11T04:00:00Z,"SCHRODINGER, INC.",NULL
1,15783250,048305-0129,2017-10-13T04:00:00Z,TYK2 INHIBITORS AND USES THEREOF,2019-06-18T04:00:00Z,"SCHRODINGER, L.L.C.",2018-08-15T04:00:00Z,"SCHRODINGER, INC.",10323036
2,15789588,049062-0202,2017-10-20T04:00:00Z,TYK2 INHIBITORS AND USES THEREOF,0001-01-01T00:00:00Z,"SCHRODINGER, L.L.C.",2018-08-15T04:00:00Z,"SCHRODINGER, INC.",NULL
3,15557731,047972-0960,2017-09-12T04:00:00Z,"ENHANCED ATRA-RELATED COMPOUNDS FOR THE TREATMENT OF PROLIFERATIVE DISEASES, AUTOIMMUNE DISEASES, AND ADDICTION CONDITIONS",0001-01-01T00:00:00Z,"SCHRODINGER, L.L.C.",2018-12-11T04:00:00Z,"SCHRODINGER, INC.",NULL
4,15557731,047971-0357,2017-09-12T04:00:00Z,"ENHANCED ATRA-RELATED COMPOUNDS FOR THE TREATMENT OF PROLIFERATIVE DISEASES, AUTOIMMUNE DISEASES, AND ADDICTION CONDITIONS",0001-01-01T00:00:00Z,"SCHRODINGER, L.L.C.",2018-12-11T04:00:00Z,"SCHRODINGER, INC.",NULL
5,15359414,048822-0197,2016-11-22T04:00:00Z,TRIAZOLE ACC INHIBITORS AND USES THEREOF,0001-01-01T00:00:00Z,"NIMBUS DISCOVERY, INC.",2016-05-11T04:00:00Z,"SCHRODINGER, L.L.C.",NULL
6,15789588,049062-0247,2017-10-20T04:00:00Z,TYK2 INHIBITORS AND USES THEREOF,0001-01-01T00:00:00Z,"NIMBUS DISCOVERY, INC.",2018-08-15T04:00:00Z,"SCHRODINGER, L.L.C.",NULL
7,15783250,048308-0520,2017-10-13T04:00:00Z,TYK2 INHIBITORS AND USES THEREOF,2019-06-18T04:00:00Z,"NIMBUS DISCOVERY, INC.",2018-08-15T04:00:00Z,"SCHRODINGER, L.L.C.",10323036
8,15879588,048308-0520,2018-01-25T04:00:00Z,SYSTEMS AND METHODS FOR DEFINING AND SECURELY SHARING OBJECTS IN PREVENTING DATA BREACH OR EXFILTRATION,0001-01-01T00:00:00Z,"NIMBUS DISCOVERY, INC.",2018-08-15T04:00:00Z,"SCHRODINGER, L.L.C.",NULL
9,15557731,049368-0445,2017-09-12T04:00:00Z,"ENHANCED ATRA-RELATED COMPOUNDS FOR THE TREATMENT OF PROLIFERATIVE DISEASES, AUTOIMMUNE DISEASES, AND ADDICTION CONDITIONS",0001-01-01T00:00:00Z,"PINTEON THERAPEUTICS, INC.",2018-12-11T04:00:00Z,"SCHRODINGER, L.L.C.",NULL
10,15557731,048066-0788,2017-09-12T04:00:00Z,"ENHANCED ATRA-RELATED COMPOUNDS FOR THE TREATMENT OF PROLIFERATIVE DISEASES, AUTOIMMUNE DISEASES, AND ADDICTION CONDITIONS",0001-01-01T00:00:00Z,"PINTEON THERAPEUTICS, INC.",2018-12-11T04:00:00Z,"SCHRODINGER, L.L.C.",NULL
0,15683678,044219-0318,2017-08-22T04:00:00Z,METHODS AND SYSTEMS FOR CALCULATING FREE ENERGY DIFFERENCES USING AN ALCHEMICAL RESTRAINT POTENTIAL,0001-01-01T00:00:00Z,"SCHRODINGER, INC.",2017-09-07T04:00:00Z,"WANG, LINGLE",NULL
1,15412976,045395-0858,2017-01-23T04:00:00Z,THERAPEUTIC COMPOUNDS AND COMPOSITIONS,2018-07-24T04:00:00Z,"SCHRODINGER, INC.",2017-12-09T04:00:00Z,"YAN, SHUNQI",10029987
2,12826630,044544-0246,2010-06-29T04:00:00Z,THERAPEUTIC COMPOUNDS AND COMPOSITIONS,2014-07-22T04:00:00Z,"SCHRODINGER, INC.",2017-12-09T04:00:00Z,"YAN, SHUNQI",8785450
3,15789588,049062-0116,2017-10-20T04:00:00Z,TYK2 INHIBITORS AND USES THEREOF,0001-01-01T00:00:00Z,"SCHRODINGER, INC.",2018-07-02T04:00:00Z,"GREENWOOD, JEREMY ROBERT",NULL
4,15783250,048306-0430,2017-10-13T04:00:00Z,TYK2 INHIBITORS AND USES THEREOF,2019-06-18T04:00:00Z,"SCHRODINGER, INC.",2018-07-02T04:00:00Z,"GREENWOOD, JEREMY ROBERT",10323036
5,15879588,048306-0430,2018-01-25T04:00:00Z,SYSTEMS AND METHODS FOR DEFINING AND SECURELY SHARING OBJECTS IN PREVENTING DATA BREACH OR EXFILTRATION,0001-01-01T00:00:00Z,"SCHRODINGER, INC.",2018-07-02T04:00:00Z,"GREENWOOD, JEREMY ROBERT",NULL
6,15557731,047972-0902,2017-09-12T04:00:00Z,"ENHANCED ATRA-RELATED COMPOUNDS FOR THE TREATMENT OF PROLIFERATIVE DISEASES, AUTOIMMUNE DISEASES, AND ADDICTION CONDITIONS",0001-01-01T00:00:00Z,"SCHRODINGER, INC.",2018-12-03T04:00:00Z,"HALL, MICHELLE LYNN",NULL
7,15557731,047971-0324,2017-09-12T04:00:00Z,"ENHANCED ATRA-RELATED COMPOUNDS FOR THE TREATMENT OF PROLIFERATIVE DISEASES, AUTOIMMUNE DISEASES, AND ADDICTION CONDITIONS",0001-01-01T00:00:00Z,"SCHRODINGER, INC.",2018-12-03T04:00:00Z,"HALL, MICHELLE LYNN",NULL
